square_id,total_internet_traffic
7753,838533.94
2047,837878.0
9171,837733.94
6755,836871.8
9072,836420.25
1150,836077.94
1947,836068.8
7666,835925.9
7440,835895.25
8669,835862.2
8977,835706.0
3236,835608.0
8552,835381.25
7887,835080.9
5849,834858.6
8739,834819.44
1346,834576.94
2147,833245.75
7145,831909.8
3184,831623.6
7871,831582.06
9296,831354.4
8871,830321.44
9876,830073.8
8818,829952.9
2045,829266.2
3768,829082.9
8387,828878.06
3463,828875.3
7441,828359.44
4480,828125.0
3549,827643.94
6776,827061.5
9258,826693.25
4569,825752.06
8560,825437.06
8956,824396.9
9169,824313.6
7141,824013.1
8638,823826.94
3282,823777.2
3182,823777.2
6677,823773.4
3183,823758.2
6678,823559.25
6778,823559.25
6777,823559.25
3354,823270.5
3381,821979.06
8179,820116.4
7974,820055.8
9770,819953.06
7367,819461.44
3380,818891.56
3480,818849.5
3481,818844.8
3581,818553.7
5479,818098.0
7465,816504.1
7873,816465.44
7774,816465.44
5579,816430.4
7968,815494.56
9951,814594.0
9950,814570.0
9949,814524.6
9851,814427.3
3538,814232.44
3135,813504.4
8452,813248.94
7773,812830.3
7040,812601.56
7766,812270.06
3219,812056.25
7140,811973.8
4930,811872.0
7692,811431.94
9850,811421.1
5778,811311.7
7625,809870.8
3283,809672.94
1949,808188.56
3928,808109.6
4726,807936.75
3136,807846.9
5476,807435.6
9076,806590.06
9778,805650.8
7992,804668.25
8568,804070.44
7257,803748.8
2337,803440.4
5437,802800.44
8639,802233.56
8755,800602.3
4467,800361.3
7493,799876.1
3973,799862.7
6796,799524.3
9771,799329.4
7690,797838.06
6255,796809.0
8177,796524.8
9777,796105.44
4764,795527.44
4230,795386.9
3550,795086.4
7556,794914.0
3637,794168.56
3580,793736.6
2935,792020.9
3671,790112.56
7639,789167.7
5074,789077.0
5030,788515.25
8740,788456.9
8184,788142.06
7161,787855.75
7872,787310.9
7839,787066.25
7739,786919.7
2144,786908.6
9398,785488.44
4768,785081.25
7888,785064.3
5679,784536.7
8918,784386.1
7358,783228.3
3565,782848.3
7746,782712.2
9585,782062.94
8735,781970.25
9750,781969.3
9095,781770.44
7874,780982.3
4929,779984.3
7174,779948.9
7752,778853.1
3566,778740.8
4067,778470.6
8738,778117.2
7840,777117.1
7540,776758.5
3974,776216.4
7932,776123.5
5648,775868.75
8187,775846.25
7080,775833.1
1347,775741.44
7160,775730.0
8854,775644.94
9496,775032.6
4727,774696.25
9297,774576.75
3332,774289.5
8953,773843.06
4143,773716.56
2654,773335.94
7672,773279.3
6948,773209.56
3254,772931.8
7353,772578.5
2655,772551.2
7244,772260.44
8792,771945.5
7126,771838.44
7026,771838.44
2934,771762.75
7152,771493.6
3117,771468.44
7054,771382.5
4070,771222.56
7740,771037.6
8051,771001.75
8590,770954.06
7640,770612.06
7226,770510.75
9567,770470.3
7227,770244.6
3438,770062.2
7541,769642.9
9669,769515.1
6947,768983.3
9475,768780.2
9066,768602.9
7589,768303.9
7931,767868.5
8668,767763.2
3930,767553.8
3382,767014.25
9376,766989.94
9751,766652.9
8460,766462.1
7047,765743.7
8658,765443.9
8718,765354.56
7144,765151.2
3828,764148.06
8935,763853.7
3548,763578.25
8193,763552.25
7269,763455.25
8192,763344.6
8092,762968.44
4568,762843.44
7815,762657.1
9068,762593.2
9275,762458.56
7039,761836.2
8093,761443.2
8181,760252.1
6356,759910.25
8558,759788.5
9582,759729.4
5481,759673.44
9067,759602.06
8279,759431.3
7772,758787.5
7641,758332.8
8441,757958.8
7393,757904.3
5140,756876.9
7714,756752.06
953,756261.75
3927,755906.44
8972,755826.3
8459,755716.8
5775,755566.1
9252,755158.6
9470,755132.9
1655,754366.2
7171,754339.1
3769,754234.7
1755,754166.75
9879,754125.06
7127,753956.44
9948,753862.06
9888,753087.8
1756,753085.44
3467,752853.3
9559,752552.0
6885,752324.4
4378,752147.44
3975,752121.3
1847,751618.4
7139,751522.4
9196,751214.44
9785,750602.7
8442,750527.2
8342,750280.1
9474,750005.25
9789,749963.4
9280,748909.8
9070,747954.3
9149,747167.94
9071,746172.3
8242,745990.4
4928,745726.3
6297,745713.4
9551,745616.25
1856,745404.75
3877,745185.25
9180,745153.9
7439,745023.25
4280,743996.5
9769,743969.25
8070,743512.1
3668,743164.4
8520,743128.8
6694,742767.1
9552,741681.4
8971,741471.2
1246,740017.5
5578,739844.5
9052,739808.06
9451,739653.7
9651,739577.25
9768,739535.8
9652,739412.6
8243,739149.4
8280,738872.1
6879,738715.7
7138,738695.2
9452,738690.7
9094,738648.0
5673,738592.3
9352,738571.7
3729,738522.1
5580,738517.8
9351,738501.8
5478,738348.44
9668,738029.6
4828,738014.5
3552,737802.6
5280,737303.8
8379,737105.94
8075,736680.6
5879,736487.06
7355,736422.7
8380,736123.0
7043,735685.1
5066,735384.8
3482,735332.8
8876,734666.8
8892,731457.44
3632,731255.7
3767,731196.2
4044,730722.75
7326,730717.1
9257,730693.2
9870,730612.75
7956,730065.6
9459,729940.8
9677,729911.44
7327,729140.7
9281,729117.44
850,728939.0
8343,728562.9
7857,728325.7
9869,727318.2
9790,726663.0
8657,725887.44
5880,725742.75
3827,725634.44
3084,725307.8
3018,725007.44
7993,724467.94
9849,724034.8
3662,723970.44
7455,723162.44
8094,722799.44
9381,722732.3
7042,722635.0
8863,722166.94
3119,721253.94
7027,720820.5
4978,720237.3
8281,720085.5
7545,720003.8
2247,719608.56
8886,719300.4
8640,719162.8
8853,718186.5
2345,717923.25
8557,717907.25
8487,717611.6
8951,717581.75
4279,717453.75
8194,717030.25
8292,716351.5
1855,716109.56
8885,715991.3
4269,715316.7
1656,715287.75
8083,715272.3
9653,714582.6
5749,714567.7
8152,713062.3
9256,713012.0
1849,712708.06
7425,712066.4
5278,711558.4
3451,710699.75
6648,710645.25
3137,710346.06
8079,710266.4
3035,710256.75
5748,710139.7
7539,710036.25
7565,710033.0
9380,709128.3
3384,709008.7
7987,708509.3
6654,708471.06
4072,707865.25
1654,707397.2
7984,707222.5
7253,707170.75
7258,706989.9
9181,706969.75
7747,706720.1
7814,706363.44
3085,706301.3
6595,706067.44
7273,705851.8
7146,705368.0
8553,705240.9
1946,705065.25
8112,704882.1
2554,704359.1
3034,704297.6
9273,704057.9
9156,703197.75
3217,702957.2
9080,702372.06
4880,702189.06
4566,702028.44
9482,701836.4
9690,701758.5
3083,701304.75
6478,700721.44
3134,700669.9
3829,700562.25
751,700211.25
5240,699648.0
2348,698860.06
3945,698715.2
8877,698578.2
3286,698171.0
4829,696970.25
9096,696532.8
3418,695821.0
3318,695821.0
9097,695155.4
246,694912.4
2438,694621.56
9155,694472.25
4073,693960.94
9272,693919.8
9160,693629.8
8836,692744.2
3579,692396.25
6980,691876.25
3319,691243.1
7674,690965.7
3777,690620.94
6748,690457.2
9274,690238.4
8997,690057.6
9298,689973.3
7180,689711.8
9166,689692.56
4769,689270.5
9359,688645.44
9197,686862.44
4841,686859.7
8651,686407.0
8151,686316.0
4133,685156.9
9081,684947.75
5780,684636.5
7673,684221.6
3728,683560.9
2586,683435.3
8244,683391.1
8252,683281.56
853,682778.8
3835,682342.1
7786,681998.06
3680,681718.06
2437,681392.3
2933,681216.94
9266,681208.94
8891,680431.9
3331,680028.8
9952,679925.94
9357,679795.06
8453,679647.75
2485,679554.3
9752,679445.94
6767,679365.0
2585,679098.06
9761,678897.75
6477,678715.1
6981,678377.44
8618,677940.7
8144,677926.06
5279,677885.0
8143,677857.4
7392,677757.94
2631,677329.0
9659,677051.3
6398,677020.1
3483,676454.25
2632,676401.8
9889,676064.1
7460,675524.2
8381,675501.25
4666,675441.0
8791,675362.4
2486,675328.3
7787,675314.3
3780,674679.3
3679,674679.3
3778,674679.3
3779,674679.3
3678,674679.3
8492,674486.8
9082,674282.75
7951,674097.0
2248,673931.0
4564,673724.5
3383,673507.94
9358,673304.4
9558,673304.4
9458,673304.4
9457,673289.3
9557,673275.25
2555,673142.2
8589,672988.56
4425,672404.7
8032,672318.94
7813,672269.8
8031,672163.8
4879,672118.9
5848,671856.4
8111,671223.7
4979,670653.6
4281,670519.44
1757,669664.9
9890,668507.44
8556,667861.2
9776,667316.3
9852,667202.9
9056,666566.1
3379,666518.7
3479,666503.1
8458,666360.44
3082,665958.1
4728,665829.44
3727,665519.5
9182,665469.4
7980,665465.7
2732,665459.44
9980,665076.6
7933,665038.56
8414,664908.6
7723,664869.94
9596,664521.9
9595,664521.9
9695,664521.9
9696,664398.0
3944,664294.44
8283,663757.1
8611,663506.56
7557,663425.1
8410,663423.56
8510,663404.4
8178,663138.6
3572,662997.9
8282,662978.56
8521,662617.06
7259,662579.2
7025,662304.8
9576,661506.44
6455,661290.75
4032,661267.9
9553,661187.56
9786,660496.3
9658,660456.5
7384,660244.9
8966,660108.9
8996,659932.06
8383,659582.0
8655,658958.94
7638,658838.5
9670,658794.44
4579,658791.4
8183,658537.9
9650,658327.9
8622,657554.8
6994,657310.56
3255,657142.75
2731,657088.5
8970,656966.0
7368,656954.9
8113,656942.8
8081,656804.7
2439,656697.9
9486,656649.06
4377,656475.9
4277,656386.1
9657,656154.4
8010,656118.7
8155,655804.56
4033,655574.9
8511,655431.0
954,655268.94
3626,654907.7
8468,654797.0
4988,654420.3
3625,654351.4
3878,654196.0
7325,654191.56
6298,653511.94
9386,653449.4
6979,653446.56
7079,653446.56
3431,652992.06
8563,652759.2
8352,652436.3
8050,652372.0
9762,652301.2
9947,652029.9
8033,651449.3
2538,651371.9
3486,650662.7
3233,650590.3
3879,650443.1
8991,650325.5
3844,650172.1
4741,650163.9
6780,649980.94
9682,649924.6
9848,649814.3
9276,649634.5
2733,649413.5
9300,649407.75
5776,649258.44
8182,648462.4
4165,648197.6
2347,648164.3
7642,647760.75
6880,647372.7
8145,647294.6
8082,646384.75
3458,645679.75
6649,645572.94
3880,645182.3
5465,644927.0
4278,644770.3
8253,644739.5
2239,644531.3
7713,644182.7
6995,644069.2
9970,644031.2
3638,643863.25
9498,643413.4
9481,642475.6
1857,642432.4
4065,642182.5
6479,642031.6
9875,641411.25
3726,641038.94
8785,640914.44
7785,640675.5
2835,640501.44
8419,640148.3
8514,640083.7
2537,639621.25
7426,639565.8
2539,639263.6
6766,639176.3
3220,639055.5
1754,638532.06
4031,636868.56
3677,636662.94
7125,636404.94
7847,635449.0
7267,634802.8
1652,634802.75
7265,634705.75
2833,634507.3
7268,634394.94
750,634273.5
8786,634043.56
3484,633961.6
2244,633665.4
8142,633408.75
6596,633385.06
7976,632935.56
8087,632935.06
3781,632772.7
955,632686.1
3732,632087.6
7841,631554.06
2089,631493.94
2190,631493.94
9375,631411.0
8030,631366.3
8170,631057.4
9597,631001.4
4873,630899.3
5649,630077.0
7225,629932.9
7893,629811.2
8044,629724.06
2290,629678.94
2584,628646.6
9871,628518.7
3485,627992.7
4830,627384.6
4038,627315.56
9656,627245.1
8341,627142.8
7784,627016.56
5674,626685.1
4370,626210.4
8753,625380.94
3676,625270.2
7168,624873.1
3237,624390.75
2189,624371.1
1552,624165.8
866,624053.9
2984,623639.56
8955,623141.1
865,622418.7
4939,622078.3
8353,621922.56
4328,621599.06
8967,621502.7
4469,621397.56
950,621236.0
4131,620589.2
2587,620292.06
7741,619967.3
8515,619899.8
9255,619749.7
3455,619622.25
2834,619091.94
2391,619062.25
7866,618715.06
3320,618505.2
8986,618467.3
3321,618062.7
5180,617822.25
9946,617315.6
9760,617170.2
3231,617100.7
4667,616838.06
3464,616608.56
1653,616385.2
3836,615869.7
8591,615817.5
9861,615784.94
9961,615784.94
9860,615784.94
9859,615784.94
9759,615784.94
9858,615784.94
9758,615779.6
9960,615664.1
3367,615534.56
8653,615275.06
2291,615252.9
7266,615231.06
9550,615164.94
9190,614897.9
8689,614555.0
7665,614518.8
8555,613905.25
6143,613810.9
7324,613674.75
9450,613417.25
4046,612811.9
4045,612811.9
2985,612785.8
4891,612064.2
148,611662.3
8777,611651.6
2090,611615.0
9385,611492.1
5777,611059.1
3230,610827.25
9756,610665.25
2237,610388.94
9857,610333.1
4071,609703.75
3881,609259.9
6296,608780.1
8789,608637.06
9372,608372.9
7675,608340.94
8954,608268.56
2653,608194.0
2882,608083.44
2981,608083.44
2982,608083.44
2983,608083.44
7153,607812.56
9350,607507.9
8443,607172.7
9091,607109.8
3681,605126.56
7169,605017.56
5031,604990.5
8314,604800.06
8245,604129.4
8985,603975.44
4881,603808.2
9456,603224.25
8457,602536.2
4882,602491.6
4883,602491.6
4276,602072.94
3120,602010.3
9495,601488.56
9969,601304.06
1260,601275.5
8440,600890.75
3833,600799.75
9749,600674.4
8870,600426.1
9959,600235.25
9570,599721.3
7365,599397.4
8685,599191.2
8793,598909.06
9478,598602.44
7722,598351.94
8654,598109.5
9678,597969.56
1055,597369.7
5573,596891.9
752,596784.1
8897,596660.4
5944,596398.2
2937,596299.94
7765,595502.0
3666,595338.06
2884,595192.8
9090,594423.75
9757,594379.3
5737,594334.94
766,594277.06
7445,594087.8
3766,594087.2
2385,593944.44
3427,593725.6
4074,593546.8
7561,592860.44
9054,592728.7
3556,592677.7
8790,592307.4
2685,592164.9
8311,591940.94
7789,591900.8
9356,591887.44
7738,591574.94
8541,591371.8
2883,591062.25
9847,590922.2
8992,590913.5
9962,590836.75
8637,590689.7
3368,590688.94
7882,590576.6
9362,590519.06
9581,590385.06
9299,590156.56
7983,590050.94
2238,589987.94
7883,589877.3
7982,589877.3
8212,589787.0
2755,589637.3
3932,589436.4
8612,589346.75
3326,589336.75
8513,589251.2
8211,589221.25
5575,588780.1
9365,588485.7
3281,588137.25
9154,587998.56
8293,587996.0
4565,587932.3
8754,587533.7
2786,587499.3
3153,587335.0
3628,587269.9
9472,586537.5
2686,586527.8
2886,586415.6
2887,586328.75
9573,585780.3
5576,585284.6
1555,584296.2
3661,584241.7
2986,584026.7
8315,583952.8
8978,583905.2
7940,583895.75
5526,583884.1
7783,583870.44
8251,583856.2
3547,583800.0
7775,583710.7
3330,583611.94
956,583367.5
2785,583191.06
5127,582939.6
8420,582380.8
9556,582353.1
6318,582312.94
4628,582102.5
7364,582085.5
9018,582005.25
9775,581548.2
2885,581348.94
2787,581348.25
4629,581299.06
8512,580925.6
4132,580655.94
1684,580568.5
9697,580508.94
4980,580447.4
3081,580017.2
9189,580016.4
8043,579968.2
2832,579719.06
4770,579563.1
9055,579322.75
9574,579058.2
4381,579015.8
3232,578922.44
8509,578623.06
8409,578623.06
7782,578586.56
2734,578582.25
3725,578372.56
8540,578321.8
8382,577753.56
5625,577641.2
9853,577488.56
9755,577488.56
9854,577488.56
9955,577488.56
9954,577488.56
9953,577488.56
8692,577423.44
7626,577333.7
9855,577330.5
9990,577094.1
5676,576791.3
8990,576448.44
5677,576187.1
9399,575919.75
9089,575843.4
4884,575792.5
7084,575604.4
4470,575568.7
2638,575161.75
4668,574930.25
5626,574503.06
8890,574099.44
4376,574001.25
8690,573924.56
7950,573742.3
9856,573606.44
7306,573530.8
9689,573521.3
8415,573484.25
5126,572978.3
8610,572967.75
2687,572554.56
8613,572281.1
3770,572167.4
2987,571776.8
9471,571642.25
8554,571599.9
7461,571370.4
7835,571136.44
8310,571013.6
8898,570981.2
8585,570980.94
8411,570899.0
9671,570827.0
6394,570740.3
8760,570144.56
8133,570136.5
7935,570086.94
7546,570066.0
9200,569808.25
8900,569785.7
8899,569785.7
3466,569533.6
4477,569490.2
5181,569328.2
3931,569234.3
3022,569221.06
3627,568940.06
4782,568838.5
8035,568775.6
4776,568365.8
5175,568197.4
7934,568169.56
7622,567850.56
7238,567639.9
8023,567490.25
3121,567192.1
8799,567127.25
7936,566855.6
9279,566777.8
4578,566768.94
8036,566366.94
5365,566214.4
8034,566020.2
8869,565742.4
1054,565264.1
8995,565146.25
3021,564989.75
2888,564898.1
3256,564640.0
8998,564546.44
8887,564360.25
7473,564014.06
9186,563788.94
9198,563783.0
2639,563776.0
2754,563199.25
8539,562905.56
7744,562771.7
8049,562361.94
8351,562096.1
3730,561500.8
7981,561499.3
9795,561374.1
2057,561139.4
3181,560292.94
4441,560084.44
2366,559706.8
3834,559059.25
7846,558838.2
6179,558819.9
9748,558789.7
8936,558630.44
9290,558289.7
6494,558249.2
6594,558109.25
6393,558104.3
6493,558104.3
3357,557944.4
6593,557755.9
9753,557753.4
9086,557018.94
8678,556820.75
5226,556689.2
3669,556495.7
7170,556453.25
5281,556450.4
3639,556399.6
9387,556106.25
5675,555911.2
9945,555542.9
5637,555331.7
8195,555196.9
7373,554483.75
8502,554361.6
8893,553998.6
3221,553945.2
9259,553757.7
146,553446.4
2656,553278.6
9754,553171.0
5678,553028.94
2386,552424.1
6218,551914.44
3933,551777.94
1584,551699.0
7662,551565.3
9598,551289.2
9698,551227.56
8769,551022.94
7838,550726.8
3154,550571.8
9473,550503.4
9989,550386.6
8884,549984.9
9463,549204.8
7560,548801.75
1553,548406.44
3355,547960.25
9788,547787.0
9975,547489.5
3017,547456.1
7256,547387.6
3426,547367.6
5574,547251.7
3670,546987.3
3832,546698.7
9051,546264.7
9277,545903.56
8344,545382.5
9382,544802.25
9846,544564.7
6293,544460.5
9098,544346.4
8994,543932.2
8894,543932.2
9199,543286.2
9747,543161.6
2340,543148.9
7661,543036.4
7488,542989.5
8686,542917.3
8794,542894.25
4330,542500.7
6554,542484.3
8132,541709.75
3528,541670.8
1753,541173.75
5577,540669.7
8989,540431.4
9000,540320.3
7743,539448.75
7939,539073.06
5443,538512.4
7742,538421.06
8439,538358.06
4641,538138.1
6317,538106.3
8895,537907.1
2637,537820.44
9487,537280.6
3570,536926.7
1752,536762.1
2738,536688.8
8934,536589.25
8542,536564.3
7494,536403.75
2784,536372.94
3629,536300.1
9400,536080.56
7394,535869.3
8161,535414.25
4563,535279.1
8416,535259.6
6043,534897.56
7842,534733.9
8588,534590.2
8722,534553.3
9699,534514.3
9958,534477.0
3830,533993.25
4665,533935.6
2737,533741.8
5080,533093.1
4729,532852.3
8933,532841.9
4682,532825.7
8069,532038.06
8839,531986.4
1452,531916.0
2048,531623.94
8999,531480.44
7224,531197.0
7865,531173.1
5541,530881.06
8134,530734.06
8614,530720.25
1351,530532.1
3573,530449.5
7745,530292.6
9691,530195.25
2788,529913.06
2684,529656.4
9746,529363.5
1254,529273.6
9956,529250.75
7922,528874.06
7836,528813.75
3831,528422.56
8840,528284.94
8538,528278.9
8888,528094.9
9453,528049.56
8896,527558.3
4840,527331.9
7588,527149.06
7689,527035.44
3356,526848.06
2191,526750.75
346,526703.75
7788,526326.44
3529,526321.1
5943,526291.6
8921,526071.9
767,526012.4
8417,525773.0
2782,525536.9
3470,525400.56
8795,525387.1
8261,525264.5
8833,525223.75
8537,525133.75
8602,524939.9
2889,524659.0
9100,524642.25
7228,524604.25
6586,524590.94
7385,524527.44
4567,524324.1
8932,524188.44
5130,524160.16
854,524011.2
9099,523286.28
9249,523067.03
5078,523064.34
7688,522930.6
9282,522738.4
3571,522649.47
8516,522352.25
8337,522318.88
3020,522304.2
4225,522211.5
8162,522128.47
2630,521887.3
8437,521538.03
3667,521283.5
6585,521080.1
4781,521006.4
1056,520967.56
7693,520883.0
8438,520758.75
6686,520495.2
5979,520430.06
8889,520327.1
8968,520267.75
9085,520259.88
8045,519584.75
8551,518946.78
8338,518799.84
9783,518750.62
7966,518671.47
9119,518520.4
9179,517812.88
7587,517783.53
8340,517586.62
2440,517063.44
3562,516768.56
3569,516188.62
5225,516073.78
7687,515506.4
8339,515368.56
8461,514721.56
9676,514602.38
6926,514465.84
4876,514436.03
849,514426.2
7843,514314.16
8486,514307.62
5128,514012.75
4663,513985.16
8518,513919.6
7250,513789.06
8316,513396.28
5799,513213.56
5699,513093.5
5698,513043.56
9779,513023.66
6418,512746.94
2688,512217.4
4872,512178.66
3038,511842.16
8950,511294.47
9957,511157.44
2836,511012.25
9286,510690.53
2285,510542.88
8210,510481.5
7573,509736.56
1797,509551.66
7574,509525.84
5700,509415.75
8800,509084.62
5179,508657.25
7735,508270.78
8988,508241.16
8981,508157.1
867,507947.22
9185,507884.38
1943,507852.25
2044,507852.25
1842,507852.25
1942,507852.25
4167,507365.0
2390,506748.12
8262,506677.0
7851,506560.12
3322,506446.28
6466,506021.16
2088,505901.97
7038,505768.8
9020,505435.38
5474,505059.9
8386,505035.84
6592,504683.38
2043,504599.25
4327,504261.44
8160,504075.34
7832,503937.03
8788,503880.53
8163,503716.6
9069,503477.56
7762,503124.12
8309,503118.03
2640,502840.53
1153,502822.66
2633,502248.25
9981,502165.8
1146,502043.34
8286,502007.12
3325,502000.97
5125,501867.8
5382,501814.9
3582,501622.9
855,501607.38
3358,501595.47
8042,501569.66
1748,501356.72
5680,500879.03
7937,500820.22
4481,500363.0
7260,500138.75
7406,500076.22
2540,500018.47
4240,499829.6
7328,499696.84
8312,499521.6
7636,499310.0
8110,499267.8
3138,499092.28
3139,499092.28
8013,498941.3
7179,498656.75
7938,498516.4
6319,498106.4
8037,498028.7
2491,497116.3
8454,496888.38
2484,496487.66
2837,496023.25
8462,495947.2
4992,495676.22
9772,495555.88
8787,495342.7
7186,495334.22
9681,495165.6
1796,495132.16
1854,495130.84
6655,495012.6
1989,494914.97
7875,494852.72
8108,494332.34
3465,494281.94
3033,494247.88
8109,494240.34
1641,494130.94
7834,494049.47
7049,493882.28
4239,493677.5
4670,493643.62
1350,493613.94
5899,493509.16
8993,493387.0
9920,493325.4
8209,492422.38
9575,492383.28
7850,492272.47
8691,492183.16
9053,492159.8
8931,492018.7
1795,491917.78
5525,491823.22
9378,491669.4
7147,491494.25
9191,491427.44
5276,491345.84
1956,491175.47
7635,491159.72
9088,491086.7
8217,491055.8
2736,490985.06
7637,490842.84
5636,490706.1
3258,490513.97
8831,490423.3
5230,490139.22
8451,490080.1
7737,490053.1
9153,489522.12
9289,489181.88
2541,488727.53
8241,488220.88
8022,488100.56
9862,487699.94
9891,487520.53
7338,487506.28
8284,487297.8
8141,487275.25
1647,487157.34
1747,487157.34
8830,487008.72
5079,486760.22
7750,486737.66
8641,486630.97
5800,486550.03
7449,486470.44
4429,486411.84
4738,486247.25
6696,486110.84
8688,486017.47
1349,485828.4
7793,485690.97
4141,485618.8
9655,485321.8
755,485106.9
3350,484991.25
2284,484454.34
7837,484309.1
6219,484286.34
3419,484154.38
7048,483968.8
8517,483771.4
4426,483571.94
5229,483480.22
7736,483258.66
3423,483161.2
8137,482824.44
8038,482733.2
2384,482369.5
3472,482309.03
9782,482170.94
4140,482143.72
8041,481963.28
8240,481907.72
4166,481876.0
7350,481740.4
6787,481703.78
2531,481693.88
8736,481207.03
2349,480965.4
3428,480899.84
2783,480790.2
7245,480554.3
7650,480433.7
2487,480152.03
8592,479956.9
3422,479803.0
2683,479716.2
8418,479587.75
2682,479580.88
7223,479346.2
1696,479325.9
2756,479286.03
2857,479182.4
2757,479182.4
9021,478061.62
9220,478060.56
9121,478060.56
9221,478060.56
9120,478060.56
9122,478014.56
9320,477934.75
7751,477879.06
7941,477646.3
3257,477635.16
7279,477629.4
8358,477273.78
9219,477183.88
9319,476782.44
3471,476776.0
7359,476731.4
2758,476605.03
4582,476091.97
9465,476024.12
3738,475947.3
8237,475934.78
3019,475855.94
8239,475772.84
9265,475571.3
1853,475569.78
7967,475511.53
9087,475319.72
3140,475201.28
4340,475149.25
7178,475084.66
8731,474984.78
3724,474637.56
6693,474633.2
7549,474444.78
3456,474398.53
3130,474229.62
9321,474030.62
8384,473822.47
1554,473215.6
9787,473204.47
856,472974.66
9285,472871.38
2148,472848.16
6492,472309.97
9868,472198.22
9261,472180.28
5798,472001.1
7912,471884.56
2858,471810.25
1050,471796.44
7356,471656.7
7763,471128.8
8317,470740.12
9278,470585.7
7538,470381.3
2919,470248.16
2789,470121.03
1697,469778.4
9035,469731.97
8039,469669.03
6392,469514.6
8667,469494.22
8750,469486.56
9193,469451.7
8140,469074.03
7804,468965.47
6294,468621.25
7285,468595.8
9165,468595.44
2289,468249.2
7965,468147.62
6893,468074.72
2856,467934.7
965,467829.5
3837,467593.44
4142,467380.88
9254,467191.9
9571,467104.25
9036,466936.84
9037,466576.25
2730,466435.1
9364,466372.53
4043,466088.2
7417,465938.34
6295,465870.75
8138,465827.03
5028,465764.1
8213,465727.8
8008,465694.56
1259,465691.06
7949,465609.53
3527,465281.6
7594,465243.66
8456,465208.94
3131,464968.12
1794,464925.72
3578,464922.06
6099,464098.1
6199,464098.1
6100,464098.1
5999,464098.1
7930,463895.28
1742,463755.78
7942,463753.28
9590,463651.94
3155,463549.7
8413,463434.9
7105,463181.7
7104,463181.7
7005,463181.7
9420,463159.3
1348,463031.97
5319,463021.2
6906,462990.9
6098,462954.22
6555,462787.78
8040,462782.28
3462,462580.75
8650,462415.44
9845,462287.4
3539,462086.6
3429,461998.3
7205,461766.94
5980,461585.56
7831,461483.8
2188,461436.0
9050,461389.2
8930,461350.5
5320,461247.66
4241,461159.2
8009,461130.38
9694,460979.72
8987,460969.3
8139,460943.66
9982,460531.62
3731,460210.56
7006,460172.06
9253,459714.22
7106,459358.62
7379,459113.6
6200,459111.56
6985,458897.12
3323,458889.34
8861,458690.16
7526,458648.22
9464,458630.56
8832,458553.1
3469,458502.1
9983,458460.66
9685,458236.88
1897,458000.34
9791,457795.5
8860,457715.62
9379,457595.2
9034,457374.22
3366,457369.06
3365,457369.06
3364,457369.06
4181,456796.6
9394,456762.72
1953,456665.66
8536,456312.66
1852,456023.56
9222,455837.88
3526,455776.7
3351,455688.25
3122,455665.0
3252,455408.53
4170,455346.56
4180,455181.34
3186,454947.1
8550,454568.47
9049,454444.12
8007,454284.22
3086,454283.78
3976,454213.84
5419,454154.8
8543,454134.5
8014,454037.34
7550,453414.47
2957,453381.12
7450,453343.03
7911,453308.66
8949,453230.06
9218,453144.78
6198,452914.5
8136,452604.9
8238,452513.56
7562,452485.62
9262,452276.78
9591,452139.03
4236,451939.8
5473,451828.9
1453,451777.22
5725,451393.12
1884,451320.3
8114,451071.62
7204,451061.72
7979,451008.22
7407,451004.72
8146,450982.5
7517,450842.66
2589,450821.94
2590,450821.94
2588,450757.12
9363,450593.75
2249,450495.34
1170,450333.47
8712,450172.1
9773,449936.28
9683,449920.75
6000,449838.44
2690,449767.97
1248,449594.16
7547,449576.62
4182,449548.06
4042,449496.06
3056,449491.84
3057,449491.84
3157,449491.84
3156,449491.84
9675,449466.75
3523,449436.5
8937,448999.38
8313,448973.4
7914,448792.47
3746,448521.34
5482,448393.56
4529,448293.9
7548,447931.4
8385,447618.84
1070,447140.47
7943,447123.72
2492,446979.34
5228,446953.03
4541,446809.7
3826,446792.56
7559,446655.0
8359,446223.0
8216,445528.75
2689,445528.5
5477,445497.06
9684,445208.47
3825,445194.84
5029,444488.7
9488,444483.8
9563,444451.7
3496,443754.3
4825,443527.0
3222,443480.47
5335,443371.0
4638,443365.03
6597,443122.3
7131,442947.25
3567,442845.75
8687,442783.9
7004,442657.94
3824,442158.56
2881,441999.47
3459,441920.78
9774,441411.16
9688,441393.94
8214,441230.03
3450,441040.16
2956,440768.6
3457,439620.2
7274,439482.9
9594,439372.84
8268,439367.12
4082,438945.97
8066,438587.8
6986,438363.7
7487,438341.1
2831,438294.06
2591,438270.38
3238,438188.9
4681,438147.72
7345,437787.28
7663,437758.88
7864,437735.16
9796,437596.0
7812,437577.62
448,437564.53
3058,437413.12
2553,437410.56
3624,437315.62
9599,437136.7
7446,437082.53
4540,436961.78
2346,436863.5
5418,436830.12
4440,436700.3
3363,436425.38
8345,436298.88
6079,436187.3
4780,436168.3
9572,436151.28
6080,436071.06
6081,436055.2
3685,435855.12
5881,435530.94
9176,435129.38
4627,434977.47
5334,434969.1
9673,434780.62
9925,434593.56
1955,434552.12
7275,434480.53
3133,434348.16
7910,434346.88
964,434339.38
1648,434288.34
